,address
18610,"3509, Loan Oak Way, Shasta County, California, 96022, United States"
18611,"Golden Oak Drive, Shasta County, California, 96007, United States"
18619,"Wheeler Nursery Road, Shasta County, California, United States"
18620,"Shasta County, California, United States"
18621,"No 3 Road, Shasta County, California, United States"
18622,"Shasta County, California, United States"
18624,"Shasta County, California, United States"
18627,"Shasta County, California, United States"
18629,"Bartel Street, Burney, Shasta County, California, 96013, United States"
18630,"Burney Junior-Senior High School, Mountain View Road, Burney, Shasta County, California, 96013, United States"
18631,"Burney, Shasta County, California, 96013, United States"
18632,"21777, Oregon Street, Johnson Park, Shasta County, California, 96013, United States"
18635,"Shasta County, California, United States"
18636,"Dog Valley Road, Sierra County, California, United States"
18639,"Loyalton, Sierra County, California, 96118, United States"
18640,"Sierra County, California, United States"
18641,"Loyalton, Sierra County, California, 96118, United States"
18644,"Siskiyou County, California, United States"
18645,"Shady Dell Road, Siskiyou County, California, 96058, United States"
18646,"Siskiyou County, California, United States"
18648,"Siskiyou County, California, United States"
18649,"CCC Road, Siskiyou County, California, 96044, United States"
18650,"CA 96, Fort Goff, Seiad Valley, Siskiyou County, California, 96086, United States"
18651,"64, Spring Street, Happy Camp, Siskiyou County, California, 96039, United States"
18653,"Siskiyou County, California, United States"
18654,"Delphic Road, Siskiyou County, California, United States"
18655,"Yreka Ager Road, Yreka, Siskiyou County, California, 96097, United States"
18656,"727, Pioneer Street, Yreka, Siskiyou County, California, 96097, United States"
18658,"411, Butte Street, Yreka, Siskiyou County, California, 96097, United States"
18662,"Siskiyou County, California, United States"
18663,"Deacon Lee Place, Siskiyou County, California, 96027, United States"
18666,"Stone Crest Drive, Siskiyou County, California, United States"
18667,"Stewart Springs Road, Siskiyou County, California, United States"
18668,"469, Woodridge Court, Weed, Siskiyou County, California, 96094, United States"
18676,"Siskiyou County, California, United States"
18677,"Shasta Retreat, Dunsmuir, Siskiyou County, California, 96025, United States"
18680,"Red Fir Road, Siskiyou County, California, United States"
18694,"1723, Magazine Street, Vallejo, Solano County, California, 94591, United States"
18728,"1122, Roleen Drive, Vallejo, Solano County, California, 94589, United States"
18729,"CA 37, Guadalcanal Village, Solano County, California, 94592, United States"
18747,"Rainwater Drive, Vallejo, Solano County, California, 94569, United States"
18763,"2798, Chamise Court, Fairfield, Solano County, California, 94533, United States"
18770,"Pennsylvania Avenue, Fairfield, Solano County, California, 94533, United States"
18771,"1727, Indiana Street, Fairfield, Solano County, California, 94533, United States"
18776,"Pennsylvania Avenue, Fairfield, Solano County, California, 94533, United States"
18792,"1098, Neptune Court, Suisun City, Solano County, California, 94585, United States"
18797,"804, White Wing Lane, Suisun City, Solano County, California, 94585, United States"
18799,"1101, Longspur Drive, Suisun City, Solano County, California, 94585, United States"
18800,"1676, Ventura Way, Suisun City, Solano County, California, 94585, United States"
18816,"243, Plantation Way, Vacaville, Solano County, California, 95687, United States"
18818,"517, Canvasback Court, Vacaville, Solano County, California, 95687, United States"
18820,"Vacaville, Solano County, California, United States"
18825,"Vacaville, Solano County, California, United States"
18829,"El Camino Avenue, Vacaville, Solano County, California, 95688, United States"
18833,"104, Scoggins Court, Vacaville, Solano County, California, 95688, United States"
18835,"Peabody Road, Vacaville, Solano County, California, 95687, United States"
18836,"1140, Beelard Drive, Vacaville, Solano County, California, 95687, United States"
18839,"Costco, 1051, Hume Way, Vacaville, Solano County, California, 95687, United States"
18845,"El Camino Avenue, Vacaville, Solano County, California, 95688, United States"
18846,"Lighthouse Baptist Church, 3321, Farrell Road, Vacaville, Solano County, California, 95688, United States"
18848,"199, Cherokee Court, Vacaville, Solano County, California, 95688, United States"
18858,"Lainey's Furniture For Living, 395, East Monte Vista Avenue, Vacaville, Solano County, California, 95688, United States"
18862,"Solano County, California, United States"
18872,"271, Crescent Drive, Rio Vista, Solano County, California, 94571, United States"
18875,"Solano County, California, United States"
18876,"Birds Landing Road, Birds Landing, Solano County, California, United States"
19195,"599, Oakridge Drive, Oakdale, Stanislaus County, California, 95361, United States"
19200,"196, South Wood Avenue, Oakdale, Stanislaus County, California, 95361, United States"
19249,"Grace M Davis High School, College Avenue, Modesto, Stanislaus County, California, 95350, United States"
19250,"527, Roxbury Lane, Modesto, Stanislaus County, California, 95350, United States"
19259,"1614, Dwight Lane, Modesto, Stanislaus County, California, 95350, United States"
19261,"2667, Janna Avenue, Modesto, Stanislaus County, California, 95350, United States"
19262,"1614, Dwight Lane, Modesto, Stanislaus County, California, 95350, United States"
19285,"1879, Milpas Lane, Modesto, Stanislaus County, California, 95355, United States"
19293,"1182, El Vecino Avenue, Modesto, Stanislaus County, California, 95350, United States"
19323,"1567, Victoria Drive, West Modesto, Stanislaus County, California, 95351, United States"
19339,"1132, Grantland Court, Modesto, Stanislaus County, California, 95350, United States"
19342,"Church Street, Empire, Stanislaus County, California, 95357, United States"
19343,"CP West Modesto Empire, Gomes Road, Modesto, Stanislaus County, California, 95357, United States"
19353,"2084, Miller Avenue, Modesto, Stanislaus County, California, 95354, United States"
19362,"South 9th Street, Bystrom, Modesto, Stanislaus County, California, 95354, United States"
19366,"641, West Hatch Road, Shackelford, Modesto, Stanislaus County, California, 95351, United States"
19368,"Ironside Drive, Modesto, Stanislaus County, California, 95358, United States"
19378,"2014, Shushan Drive, Ceres, Stanislaus County, California, 95307, United States"
19393,"Davis Road, Stanislaus County, California, 95323, United States"
19395,"Hickman Road, Stanislaus County, California, 95386, United States"
19401,"Blue Gum Road, Stanislaus County, California, United States"
19403,"2198, Vincent Avenue, Hughson, Stanislaus County, California, 95326, United States"
19428,"Alfalfa Road, Stanislaus County, California, United States"
19429,"West Marshall Road, Stanislaus County, California, 95363, United States"
19430,"Stanislaus County, California, United States"
19450,"5231, North Quincy Road, Stanislaus County, California, 95316, United States"
19482,"Yuba City, Sutter County, California, 905, United States"
19484,"1435, Gray Avenue, Yuba City, Sutter County, California, 95991, United States"
19488,"477, Alemar Way, Yuba City, Sutter County, California, 95991, United States"
19490,"Gray Ave. and Louise Ave. (Paradise Motel), Gray Avenue, Yuba City, Sutter County, California, United States"
19495,"493, Page Avenue, Yuba City, Sutter County, California, 95991, United States"
19497,"1125, Hillcrest Avenue, Yuba City, Sutter County, California, 95991, United States"
19498,"701, Mayfair Avenue, Yuba City, Sutter County, California, 95991, United States"
19501,"701, Mayfair Avenue, Yuba City, Sutter County, California, 95991, United States"
19502,"1125, Hillcrest Avenue, Yuba City, Sutter County, California, 95991, United States"
19503,"619, Scirocco Drive, Yuba City, Sutter County, California, 95991, United States"
19504,"1876, Ari Court, Sutter County, California, 95991, United States"
19505,"619, Scirocco Drive, Yuba City, Sutter County, California, 95991, United States"
19506,"Dante Drive, Sutter County, California, 95991, United States"
19510,"577, Littlejohn Road, Yuba City, Sutter County, California, 95993, United States"
19511,"1185, Robert Drive, Yuba City, Sutter County, California, 95993, United States"
19512,"Holcomb Avenue, Sutter County, California, United States"
19513,"Nuestro Road, Nuestro, Sutter County, California, 95953, United States"
19514,"3513, Yorktown Drive, Yuba City, Sutter County, California, 95993, United States"
19517,"1580, Adams Road, Sutter County, California, 95993, United States"
19519,"1401, Mirada Circle, Yuba City, Sutter County, California, 95993, United States"
19520,"Sutter County, California, United States"
19523,"Lomo, Sutter County, California, 95953, United States"
19525,"Sutter County, California, United States"
19526,"Sutter, Sutter County, California, 95993, United States"
19527,"Sutter County, California, United States"
19528,"Meridian, Sutter County, California, United States"
19529,"Browning Road, Sutter County, California, United States"
19541,"Andreini Road, Tehama County, California, United States"
19542,"Tehama County, California, United States"
19543,"Tehama County, California, United States"
19546,"Nunes Road, Tehama County, California, United States"
19547,"Tehama County, California, United States"
19548,"3535, Kelly Road, Tehama County, California, 96074, United States"
19552,"Tehama County, California, United States"
19554,"Main Street, Red Bluff, Tehama County, California, 96080, United States"
19558,"1530, Robinson Drive, Red Bluff, Tehama County, California, 96080, United States"
19561,"14082, Saint Marys Avenue, Tehama County, California, 96080, United States"
19562,"198, Orchard Avenue, Tehama County, California, 96080, United States"
19564,"942, Otis Court, Red Bluff, Tehama County, California, 96080, United States"
19565,"Red Bluff, Tehama County, California, 96080, United States"
19566,"Spyglass Drive, Red Bluff, Tehama County, California, 96080, United States"
19567,"Red Bluff Municipal Airport, Vista Way, Red Bluff, Tehama County, California, 96080, United States"
19569,"Chard Avenue, Las Flores, Tehama County, California, United States"
19571,"Gerber, Tehama County, California, United States"
19572,"7501, Hall Road, Tehama County, California, 96021, United States"
19573,"Tehama County, California, United States"
19578,"Corning Municipal Airport, Victorian Park Court, Corning, Tehama County, California, 96021, United States"
19579,"Richfield Road, Richfield, Tehama County, California, United States"
19581,"West Side Highway, Corning, Tehama County, California, 96021, United States"
19584,"1154, Butte Street, Corning, Tehama County, California, 96021, United States"
19585,"Houghton Avenue, Tehama County, California, 96021, United States"
19586,"Eagle Creek Road, Trinity County, California, United States"
19588,"Bally Road, Trinity County, California, United States"
19603,"Green Gate Road, Trinity County, California, 96041, United States"
19607,"Trinity County, California, United States"
19608,"Bramlet Road, Trinity County, California, United States"
19609,"Trinity County, California, United States"
19610,"Trinity County, California, United States"
19611,"Trinity County, California, United States"
19613,"Eshom Valley Drive, Hartland, Tulare County, California, 93603, United States"
19614,"Tulare County, California, United States"
19623,"Orosi High School, 41815, Road 128, Orosi, Tulare County, California, 93647, United States"
19627,"CA 99, Tulare County, California, 93273, United States"
19628,"Avenue 400, Tulare County, California, 93618, United States"
19631,"Avenue 410, Tulare County, California, 93631, United States"
19632,"526, West Bloomingdale Avenue, Dinuba, Tulare County, California, 93618, United States"
19633,"558, North Eaton Avenue, Dinuba, Tulare County, California, 93618, United States"
19635,"Dinuba, Tulare County, California, 93618, United States"
19640,"West Kamm Avenue, Dinuba, Tulare County, California, 93618, United States"
19641,"13105, Rosalie Avenue, Cutler, Tulare County, California, 93615, United States"
19643,"12727, Rufus Drive, Cutler, Tulare County, California, 93615, United States"
19644,"38965, Road 140, Tulare County, California, 93615, United States"
19645,"35246, Olivera Drive, Tulare County, California, 93286, United States"
19648,"673, Laurel Lane, Woodlake, Tulare County, California, 93286, United States"
19650,"Woodlake Airport, South Valencia Boulevard, Woodlake, Tulare County, California, 93286, United States"
19651,"Tulare County, California, United States"
19655,"Avenue 332, Ivanhoe, Tulare County, California, 93235, United States"
19656,"Road 164, Ivanhoe, Tulare County, California, 93235, United States"
19659,"5490, Avenue 308, Tulare County, California, 93291, United States"
19660,"North Eagle Street, Goshen, Tulare County, California, 93227, United States"
19661,"30881, Effie Drive, Goshen, Tulare County, California, 93291, United States"
19662,"Crowley Elementary School, 214, East Ferguson Avenue, Visalia, Tulare County, California, 93291, United States"
19663,"286, Northeast 3rd Avenue, Visalia, Tulare County, California, 93291, United States"
19664,"West Ferguson Avenue, Visalia, Tulare County, California, 93291, United States"
19667,"2695, West Porter Avenue, Visalia, Tulare County, California, 93291, United States"
19669,"2676, Green Acres Drive, Visalia, Tulare County, California, 93291, United States"
19672,"383, 1st Avenue, Visalia, Tulare County, California, 93291, United States"
19681,"Avenue 313, Tulare County, California, 93292, United States"
19682,"2098, East Roosevelt Court, Visalia, Tulare County, California, 93292, United States"
19683,"1229, East Saint John's Parkway, Visalia, Tulare County, California, 93292, United States"
19685,"2098, East Roosevelt Court, Visalia, Tulare County, California, 93292, United States"
19690,"Dobson Field, Rocky Hill Drive, Exeter, Tulare County, California, 93221, United States"
19692,"West Myer Avenue, Exeter, Tulare County, California, 93221, United States"
19696,"763, East Costner Street, Farmersville, Tulare County, California, 93223, United States"
19698,"337, North Shasta Avenue, Farmersville, Tulare County, California, 93223, United States"
19699,"337, North Shasta Avenue, Farmersville, Tulare County, California, 93223, United States"
19701,"14762, Avenue 264, Tulare County, California, 93292, United States"
19707,"Bark Park, East Tulare Avenue, Visalia, Tulare County, California, 93279, United States"
19708,"Pinkham Elementary School, 2200, East Tulare Avenue, Visalia, Tulare County, California, 93292, United States"
19709,"Pinkham Elementary School, 2200, East Tulare Avenue, Visalia, Tulare County, California, 93292, United States"
19710,"East Tulare Avenue, Visalia, Tulare County, California, 93292, United States"
19712,"101, South Stevenson Street, Visalia, Tulare County, California, 93291, United States"
19713,"749, West Tulare Avenue, Visalia, Tulare County, California, 93277, United States"
19714,"Divisadero Middle School, 1200, South Divisadero Street, Visalia, Tulare County, California, 93277, United States"
19716,"2391, South Garden Street, Visalia, Tulare County, California, 93277, United States"
19717,"2391, South Garden Street, Visalia, Tulare County, California, 93277, United States"
19718,"2256, South Conyer Court, Visalia, Tulare County, California, 93277, United States"
19720,"3416, South Fairway Street, Visalia, Tulare County, California, 93277, United States"
19721,"3338, South Stevenson Street, Visalia, Tulare County, California, 93277, United States"
19724,"4449, West Tulare Avenue, Visalia, Tulare County, California, 93277, United States"
19725,"5511, West Tulare Avenue, Visalia, Tulare County, California, 93277, United States"
19726,"4449, West Tulare Avenue, Visalia, Tulare County, California, 93277, United States"
19727,"3549, West Tulare Avenue, Visalia, Tulare County, California, 93277, United States"
19728,"2619, West Tulare Avenue, Visalia, Tulare County, California, 93277, United States"
19730,"3549, West Tulare Avenue, Visalia, Tulare County, California, 93277, United States"
19731,"2619, West Tulare Avenue, Visalia, Tulare County, California, 93277, United States"
19732,"2309, South Terrace Street, Visalia, Tulare County, California, 93277, United States"
19733,"3550, West Pryor Avenue, Visalia, Tulare County, California, 93277, United States"
19734,"3550, West Pryor Avenue, Visalia, Tulare County, California, 93277, United States"
19737,"4473, West Orchard Avenue, Visalia, Tulare County, California, 93277, United States"
19738,"3699, West Orchard Court, Visalia, Tulare County, California, 93277, United States"
19739,"West Caldwell Avenue, Visalia, Tulare County, California, 93277, United States"
19743,"Avenue 252, Tulare County, California, United States"
19746,"840, North Denair Street, Tulare, Tulare County, California, 93274, United States"
19747,"362, North A Street, Tulare, Tulare County, California, 93274, United States"
19752,"1705, North Gem Street, Tulare, Tulare County, California, 93274, United States"
19754,"Garden Elementary School, 640, East Pleasant Avenue, Tulare, Tulare County, California, 93274, United States"
19755,"1249, East Ben Franklin Avenue, Tulare, Tulare County, California, 93274, United States"
19756,"East Tulare Avenue, Tulare, Tulare County, California, 93274, United States"
19758,"1249, East Ben Franklin Avenue, Tulare, Tulare County, California, 93274, United States"
19759,"Live Oak Middle School, 980, North Laspina Street, Tulare, Tulare County, California, 93274, United States"
19760,"South Mountain View Street, Tulare, Tulare County, California, 93274-8029, United States"
19762,"Avenue 212, Tulare County, California, United States"
19764,"Avenue 242, Tulare County, California, United States"
19766,"1270, North Harvard Avenue, Lindsay, Tulare County, California, 93247, United States"
19767,"441, North Cambridge Avenue, Lindsay, Tulare County, California, 93247, United States"
19768,"Lindsay, Tulare County, California, 93247, United States"
19769,"671, North Gale Hill Avenue, Lindsay, Tulare County, California, 93247, United States"
19770,"671, North Gale Hill Avenue, Lindsay, Tulare County, California, 93247, United States"
19771,"678, North Westwood Avenue, Lindsay, Tulare County, California, 93247, United States"
19775,"Springville, Tulare County, California, 93265, United States"
19777,"Tulare County, California, United States"
19779,"Tulare County, California, United States"
19781,"699, Valencia Street, Lindsay, Tulare County, California, 93247, United States"
19784,"Tulare County Fairgrounds, South K Street, Tulare, Tulare County, California, 93274, United States"
19786,"2388, Kaiser Creek Avenue, Tulare, Tulare County, California, 93274, United States"
19787,"South Mountain View Street, Tulare, Tulare County, California, 93274-8029, United States"
19788,"1800, Stockham Avenue, Tulare, Tulare County, California, 93274, United States"
19789,"1800, Stockham Avenue, Tulare, Tulare County, California, 93274, United States"
19791,"1791, East Bridger Avenue, Tulare, Tulare County, California, 93274, United States"
19792,"658, South G Street, Tulare, Tulare County, California, 93274, United States"
19793,"658, South G Street, Tulare, Tulare County, California, 93274, United States"
19794,"553, South Howard Street, Tulare, Tulare County, California, 93274, United States"
19795,"South West Street, Tulare, Tulare County, California, 93274, United States"
19798,"Tulare County, California, United States"
19800,"133, North Evans Road, Tipton, Tulare County, California, 93272, United States"
19803,"16845, Avenue 172, Woodville, Tulare County, California, 93274, United States"
19805,"Avenue 192, Tulare County, California, United States"
19806,"Road 196, Tulare County, California, United States"
19809,"22948, Harper Avenue, Strathmore, Tulare County, California, 93267, United States"
19810,"22948, Harper Avenue, Strathmore, Tulare County, California, 93267, United States"
19811,"Road 192, Poplar, Poplar-Cotton Center, Tulare County, California, United States"
19812,"Avenue 144, Poplar, Poplar-Cotton Center, Tulare County, California, United States"
19817,"West Northgrand Avenue, Porterville, Tulare County, California, 93257, United States"
19818,"1860, West La Vida Avenue, Porterville, Tulare County, California, 93257, United States"
19819,"CA 65, Westfield, Porterville, Tulare County, California, 93257, United States"
19820,"1498, West La Vida Lane, Westfield, Porterville, Tulare County, California, 93257, United States"
19822,"1859, West Henderson Avenue, Porterville, Tulare County, California, 93257, United States"
19823,"West Cricklewood Court, Porterville, Tulare County, California, 93257, United States"
19824,"Jim Maples Academy, 252, North Westwood Street, Nanceville, Porterville, Tulare County, California, 93257, United States"
19827,"1444, West Monte Avenue, Porterville, Tulare County, California, 93257, United States"
19828,"North Lime Street, Porterville, Tulare County, California, 93257, United States"
19829,"331, East Henderson Avenue, Porterville, Tulare County, California, 93257, United States"
19830,"582, Dexter Avenue, Porterville, Tulare County, California, 93257, United States"
19831,"582, Dexter Avenue, Porterville, Tulare County, California, 93257, United States"
19838,"1760, East Tyler Avenue, East Porterville, Tulare County, California, 93257, United States"
19840,"324, Alta Vista Street, East Porterville, Tulare County, California, 93257, United States"
19841,"238, North Hillcrest Street, Porterville, Tulare County, California, 93257, United States"
19842,"1356, East Success Drive, East Porterville, Tulare County, California, 93257, United States"
19843,"299, South Leggett Street, Porterville, Tulare County, California, 93257, United States"
19844,"259, North Leggett Street, Porterville, Tulare County, California, 93257, United States"
19845,"547, West Center Avenue, Porterville, Tulare County, California, 93257, United States"
19848,"West Poplar Avenue, Porterville, Tulare County, California, 93257, United States"
19849,"Tulare County, California, United States"
19851,"North School Street, Tulare County, California, 93256, United States"
19852,"East Terra Bella Avenue, Pixley, Tulare County, California, 93256, United States"
19853,"Tulare County, California, United States"
19854,"Tulare County, California, United States"
19855,"Tulare County, California, United States"
19856,"34708, County Line Avenue, Richgrove, Tulare County, California, 93215, United States"
19858,"560, South State Street, Earlimart, Tulare County, California, 93219, United States"
19860,"East Cable Avenue, Earlimart, Tulare County, California, United States"
19861,"Road 228, Tulare County, California, 93270, United States"
19862,"Terra Bella Elementary School, 9364, Road 238, Terra Bella, Tulare County, California, 93270, United States"
19864,"Road 272, Tulare County, California, United States"
19873,"Philadelphia Road, Tuolumne County, California, United States"
19896,"Mira Monte Road, Tuolumne, Tuolumne County, California, 95379, United States"
19906,"Tuolumne County, California, United States"
19917,"11127, Algerine Road, Campo Seco, Tuolumne County, California, 95327, United States"
19919,"Climax Mine, Jacksonville Road, Tuolumne County, California, 95309, United States"
19990,"CVS, Cardinal Street, Ventura, Ventura County, California, 93009, United States"
20106,"East Pleasant Valley Road, Leesdale, Ventura County, California, 93033, United States"
20145,"Ventura County, California, United States"
20148,"Ventura Freeway, Springville, Camarillo, Ventura County, California, 93010, United States"
20302,"Golden State Middle School, Holland Drive, West Sacramento, Yolo County, California, 95605, United States"
20307,"Tower Bridge Gateway, Peethill, West Sacramento, Yolo County, California, 95605, United States"
20308,"Barge Canal Access, West Sacramento, Yolo County, California, 95691, United States"
20309,"1505, South River Road, West Sacramento, Yolo County, California, 95691, United States"
20314,"1514, Maryland Avenue, West Sacramento, Yolo County, California, 95691, United States"
20315,"Clarksburg Path, Riverview, West Sacramento, Yolo County, California, 95691, United States"
20317,"2648, Constitution Avenue, West Sacramento, Yolo County, California, 95691, United States"
20361,"213, Monte Vista Drive, Woodland, Yolo County, California, 95695, United States"
20369,"Yolo County, California, United States"
20375,"Yolo County, California, United States"
20377,"30056, County Road 25, Yolo County, California, 95695, United States"
20378,"County Road 85B, Yolo County, California, 95627, United States"
20381,"1363, D Street, Marysville, Yuba County, California, 95901, United States"
20386,"359, East 22nd Street, Marysville, Yuba County, California, 95901, United States"
20387,"1112, Arthur Street, Marysville, Yuba County, California, 95901, United States"
20388,"Levee Road, Marysville, Yuba County, California, 905, United States"
20389,"1112, Arthur Street, Marysville, Yuba County, California, 95901, United States"
20391,"283, East 13th Street, Marysville, Yuba County, California, 95901, United States"
20393,"1112, Arthur Street, Marysville, Yuba County, California, 95901, United States"
20397,"Linda, Yuba County, California, 95901, United States"
20399,"5798, CA 70, Linda, Yuba County, California, 95961, United States"
20401,"Sutter County, California, United States"
20402,"1521, Derek Drive, Olivehurst, Yuba County, California, 95961, United States"
20407,"4350, Twain Drive, Olivehurst, Yuba County, California, 95961, United States"
20408,"4350, Twain Drive, Olivehurst, Yuba County, California, 95961, United States"
20409,"CA 65, Olivehurst, Yuba County, California, 95961, United States"
20410,"Olivehurst, Yuba County, California, 95961, United States"
20411,"Blue Jay Court, East Arboga, Yuba County, California, 95961, United States"
20413,"Rancho Road, Yuba County, California, 95961, United States"
20415,"Oakley Lane, Wheatland, Yuba County, California, 95692, United States"
20416,"Yuba County, California, 95692, United States"
20417,"Jasper Lane, Yuba County, California, 95692, United States"
20418,"Griffith Avenue, Linda, Yuba County, California, 95901, United States"
